model_id,display,key,primary_type,tier,outcome_class,compiled,has_pred,csr_error,el_tp,el_fp,el_fn,el_f1,ta_matched,ta_correct,ta_excluded,rel_tp,rel_fp,rel_fn,rel_f1,relations_missed,relations_extra,chrf,gt_puml,pred_puml,pred_puml_exists,input_image,pred_render,pred_render_exists
qwen3.5-2b,Qwen3.5-2B,47701f1f9b618cbf4dd05de9a20a69ba6b2de9c6,class,2,compiled_low_structural,True,True,,3,0,1,0.8571,3,2,0,0,2,3,0.0000,inheritance;aggregation;association,dependency,58.77,data/puml_files/47701f1f9b618cbf4dd05de9a20a69ba6b2de9c6.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/47701f1f9b618cbf4dd05de9a20a69ba6b2de9c6.puml,True,data/puml_images_1568/47701f1f9b618cbf4dd05de9a20a69ba6b2de9c6.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/47701f1f9b618cbf4dd05de9a20a69ba6b2de9c6.png,True
qwen3.5-2b,Qwen3.5-2B,549978ae505c2371e3d2a0fbef91df22093718b5,class,3,compiled_low_structural,True,True,,6,3,1,0.7500,6,4,0,1,17,7,0.0769,composition;aggregation;dependency,dependency,62.59,data/puml_files/549978ae505c2371e3d2a0fbef91df22093718b5.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/549978ae505c2371e3d2a0fbef91df22093718b5.puml,True,data/puml_images_1568/549978ae505c2371e3d2a0fbef91df22093718b5.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/549978ae505c2371e3d2a0fbef91df22093718b5.png,True
qwen3.5-2b,Qwen3.5-2B,5ffc89fc72b1e274a4fcb2b6ee0b39ab8fb1e527,class,4,compiled_low_structural,True,True,,7,1,0,0.9333,7,7,0,0,7,6,0.0000,composition;aggregation;association,composition;dependency;association,76.64,data/puml_files/5ffc89fc72b1e274a4fcb2b6ee0b39ab8fb1e527.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/5ffc89fc72b1e274a4fcb2b6ee0b39ab8fb1e527.puml,True,data/puml_images_1568/5ffc89fc72b1e274a4fcb2b6ee0b39ab8fb1e527.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/5ffc89fc72b1e274a4fcb2b6ee0b39ab8fb1e527.png,True
qwen3.5-2b,Qwen3.5-2B,6f12ad3e5c0100e4b2adf9d45f67dda7f2c7e15b,sequence,1,compiled_low_structural,True,True,,0,4,2,0.0000,0,0,0,0,4,1,0.0000,message,inheritance;dependency,63.86,data/puml_files/6f12ad3e5c0100e4b2adf9d45f67dda7f2c7e15b.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/6f12ad3e5c0100e4b2adf9d45f67dda7f2c7e15b.puml,True,data/puml_images_1568/6f12ad3e5c0100e4b2adf9d45f67dda7f2c7e15b.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/6f12ad3e5c0100e4b2adf9d45f67dda7f2c7e15b.png,True
qwen3.5-2b,Qwen3.5-2B,8c8654017838296bafee2adff60937211799aae3,sequence,1,compiled_low_structural,True,True,,4,2,0,0.8000,4,0,0,0,6,2,0.0000,message,association,55.08,data/puml_files/8c8654017838296bafee2adff60937211799aae3.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/8c8654017838296bafee2adff60937211799aae3.puml,True,data/puml_images_1568/8c8654017838296bafee2adff60937211799aae3.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/8c8654017838296bafee2adff60937211799aae3.png,True
qwen3.5-2b,Qwen3.5-2B,9f191261deed646fe29bfdbe79135b223f66136e,class,3,compiled_low_structural,True,True,,5,0,0,1.0000,5,5,0,1,6,5,0.1538,aggregation;association,association,69.05,data/puml_files/9f191261deed646fe29bfdbe79135b223f66136e.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/9f191261deed646fe29bfdbe79135b223f66136e.puml,True,data/puml_images_1568/9f191261deed646fe29bfdbe79135b223f66136e.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/9f191261deed646fe29bfdbe79135b223f66136e.png,True
qwen3.5-2b,Qwen3.5-2B,a3ad23d50dbe8e3469b0409e193eabac4c6b96c4,class,1,compiled_low_structural,True,True,,2,0,0,1.0000,2,2,0,0,2,1,0.0000,inheritance,association,71.22,data/puml_files/a3ad23d50dbe8e3469b0409e193eabac4c6b96c4.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/a3ad23d50dbe8e3469b0409e193eabac4c6b96c4.puml,True,data/puml_images_1568/a3ad23d50dbe8e3469b0409e193eabac4c6b96c4.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/a3ad23d50dbe8e3469b0409e193eabac4c6b96c4.png,True
qwen3.5-2b,Qwen3.5-2B,ae6873b5bca0613bb74894f77a2ccdf505b9e329,sequence,2,compiled_low_structural,True,True,,4,0,0,1.0000,4,4,0,4,12,0,0.4000,,message,54.17,data/puml_files/ae6873b5bca0613bb74894f77a2ccdf505b9e329.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/ae6873b5bca0613bb74894f77a2ccdf505b9e329.puml,True,data/puml_images_1568/ae6873b5bca0613bb74894f77a2ccdf505b9e329.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/ae6873b5bca0613bb74894f77a2ccdf505b9e329.png,True
qwen3.5-2b,Qwen3.5-2B,b6e8396cacc10977e676c9aff6c9598b4ea1a934,sequence,2,compiled_low_structural,True,True,,0,9,9,0.0000,0,0,0,0,7,3,0.0000,message,association,73.90,data/puml_files/b6e8396cacc10977e676c9aff6c9598b4ea1a934.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/b6e8396cacc10977e676c9aff6c9598b4ea1a934.puml,True,data/puml_images_1568/b6e8396cacc10977e676c9aff6c9598b4ea1a934.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/b6e8396cacc10977e676c9aff6c9598b4ea1a934.png,True
qwen3.5-2b,Qwen3.5-2B,bc5d8adf0f76950c65189a4fe9d08c956c22e8a6,sequence,4,compiled_low_structural,True,True,,9,0,0,1.0000,9,8,0,9,13,8,0.4615,message,message,58.43,data/puml_files/bc5d8adf0f76950c65189a4fe9d08c956c22e8a6.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/bc5d8adf0f76950c65189a4fe9d08c956c22e8a6.puml,True,data/puml_images_1568/bc5d8adf0f76950c65189a4fe9d08c956c22e8a6.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/bc5d8adf0f76950c65189a4fe9d08c956c22e8a6.png,True
qwen3.5-2b,Qwen3.5-2B,c8c2c241aac85edf063c91907252641d60d12c1e,sequence,4,compiled_low_structural,True,True,,2,4,4,0.3333,2,2,0,0,0,17,0.0000,message,,67.59,data/puml_files/c8c2c241aac85edf063c91907252641d60d12c1e.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/c8c2c241aac85edf063c91907252641d60d12c1e.puml,True,data/puml_images_1568/c8c2c241aac85edf063c91907252641d60d12c1e.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/c8c2c241aac85edf063c91907252641d60d12c1e.png,True
qwen3.5-2b,Qwen3.5-2B,f60a13a24f73eed9f20b65111e100cf8d048403b,class,4,compiled_low_structural,True,True,,15,1,1,0.9375,15,11,0,2,16,13,0.1212,inheritance;composition;association,association,74.09,data/puml_files/f60a13a24f73eed9f20b65111e100cf8d048403b.puml,data/runs/Qwen_Qwen3.5-2B_20260613T153655Z/f60a13a24f73eed9f20b65111e100cf8d048403b.puml,True,data/puml_images_1568/f60a13a24f73eed9f20b65111e100cf8d048403b.png,data/csr/Qwen_Qwen3.5-2B_20260613T153655Z/png/f60a13a24f73eed9f20b65111e100cf8d048403b.png,True
qwen3.5-9b,Qwen3.5-9B,01325068fa93284336d6055e819ad4dd59251533,class,4,compile_fail,False,True,no PNG produced,0,0,8,0.0000,0,0,0,0,0,8,0.0000,inheritance;aggregation;association,,4.11,data/puml_files/01325068fa93284336d6055e819ad4dd59251533.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/01325068fa93284336d6055e819ad4dd59251533.puml,True,data/puml_images_1568/01325068fa93284336d6055e819ad4dd59251533.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/01325068fa93284336d6055e819ad4dd59251533.png,False
qwen3.5-9b,Qwen3.5-9B,0533cd1adbc17c8b92f9e1b95610057e64b52489,class,2,compile_fail,False,True,Error line 18 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/0533cd1adbc17c8b92f9e1b95610057e64b52489.puml,0,0,2,0.0000,0,0,0,0,0,1,0.0000,association,,62.29,data/puml_files/0533cd1adbc17c8b92f9e1b95610057e64b52489.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/0533cd1adbc17c8b92f9e1b95610057e64b52489.puml,True,data/puml_images_1568/0533cd1adbc17c8b92f9e1b95610057e64b52489.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/0533cd1adbc17c8b92f9e1b95610057e64b52489.png,False
qwen3.5-9b,Qwen3.5-9B,2a0b046e572d01ab0ffe5240a016073e59a5e595,sequence,1,compile_fail,False,True,Error line 3 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/2a0b046e572d01ab0ffe5240a016073e59a5e595.puml,0,0,5,0.0000,0,0,0,0,0,8,0.0000,message,,71.12,data/puml_files/2a0b046e572d01ab0ffe5240a016073e59a5e595.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/2a0b046e572d01ab0ffe5240a016073e59a5e595.puml,True,data/puml_images_1568/2a0b046e572d01ab0ffe5240a016073e59a5e595.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/2a0b046e572d01ab0ffe5240a016073e59a5e595.png,False
qwen3.5-9b,Qwen3.5-9B,4d55d9c17b48517f603b4236d9eea9bb07d7ab17,sequence,3,compile_fail,False,True,Error line 10 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/4d55d9c17b48517f603b4236d9eea9bb07d7ab17.puml,0,0,5,0.0000,0,0,0,0,0,16,0.0000,message,,83.93,data/puml_files/4d55d9c17b48517f603b4236d9eea9bb07d7ab17.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/4d55d9c17b48517f603b4236d9eea9bb07d7ab17.puml,True,data/puml_images_1568/4d55d9c17b48517f603b4236d9eea9bb07d7ab17.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/4d55d9c17b48517f603b4236d9eea9bb07d7ab17.png,False
qwen3.5-9b,Qwen3.5-9B,60a722852250f7770ba344356915d9dea211674b,sequence,3,compile_fail,False,True,Error line 9 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/60a722852250f7770ba344356915d9dea211674b.puml,0,0,5,0.0000,0,0,0,0,0,10,0.0000,message,,58.98,data/puml_files/60a722852250f7770ba344356915d9dea211674b.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/60a722852250f7770ba344356915d9dea211674b.puml,True,data/puml_images_1568/60a722852250f7770ba344356915d9dea211674b.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/60a722852250f7770ba344356915d9dea211674b.png,False
qwen3.5-9b,Qwen3.5-9B,66a6dbf50cde09d030b4e2d1fa36a2c31fe129a8,sequence,4,compile_fail,False,True,Error line 7 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/66a6dbf50cde09d030b4e2d1fa36a2c31fe129a8.puml,0,0,7,0.0000,0,0,0,0,0,20,0.0000,message,,48.81,data/puml_files/66a6dbf50cde09d030b4e2d1fa36a2c31fe129a8.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/66a6dbf50cde09d030b4e2d1fa36a2c31fe129a8.puml,True,data/puml_images_1568/66a6dbf50cde09d030b4e2d1fa36a2c31fe129a8.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/66a6dbf50cde09d030b4e2d1fa36a2c31fe129a8.png,False
qwen3.5-9b,Qwen3.5-9B,6b9fdfa3aa1c44fe114ad772eb3bd7cf0809f79c,sequence,2,compile_fail,False,True,no PNG produced,0,0,4,0.0000,0,0,0,0,0,11,0.0000,message,,1.21,data/puml_files/6b9fdfa3aa1c44fe114ad772eb3bd7cf0809f79c.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/6b9fdfa3aa1c44fe114ad772eb3bd7cf0809f79c.puml,True,data/puml_images_1568/6b9fdfa3aa1c44fe114ad772eb3bd7cf0809f79c.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/6b9fdfa3aa1c44fe114ad772eb3bd7cf0809f79c.png,False
qwen3.5-9b,Qwen3.5-9B,6e0e78745d3694cd2ea39f463c45e5cf6dc644c4,sequence,2,compile_fail,False,True,Error line 4 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/6e0e78745d3694cd2ea39f463c45e5cf6dc644c4.puml,0,0,4,0.0000,0,0,0,0,0,9,0.0000,message,,62.81,data/puml_files/6e0e78745d3694cd2ea39f463c45e5cf6dc644c4.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/6e0e78745d3694cd2ea39f463c45e5cf6dc644c4.puml,True,data/puml_images_1568/6e0e78745d3694cd2ea39f463c45e5cf6dc644c4.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/6e0e78745d3694cd2ea39f463c45e5cf6dc644c4.png,False
qwen3.5-9b,Qwen3.5-9B,81687d3f4b7ac594ccb96e9e3d6ca7ce22a1e583,class,3,compile_fail,False,True,Error line 9 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/81687d3f4b7ac594ccb96e9e3d6ca7ce22a1e583.puml,0,0,4,0.0000,0,0,0,0,0,3,0.0000,dependency;association,,24.57,data/puml_files/81687d3f4b7ac594ccb96e9e3d6ca7ce22a1e583.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/81687d3f4b7ac594ccb96e9e3d6ca7ce22a1e583.puml,True,data/puml_images_1568/81687d3f4b7ac594ccb96e9e3d6ca7ce22a1e583.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/81687d3f4b7ac594ccb96e9e3d6ca7ce22a1e583.png,False
qwen3.5-9b,Qwen3.5-9B,a5f6d7abf8c4651c51308f5c1487e94e5d00ec90,class,1,compile_fail,False,True,no PNG produced,0,0,1,0.0000,0,0,0,0,0,0,1.0000,,,0.56,data/puml_files/a5f6d7abf8c4651c51308f5c1487e94e5d00ec90.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/a5f6d7abf8c4651c51308f5c1487e94e5d00ec90.puml,True,data/puml_images_1568/a5f6d7abf8c4651c51308f5c1487e94e5d00ec90.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/a5f6d7abf8c4651c51308f5c1487e94e5d00ec90.png,False
qwen3.5-9b,Qwen3.5-9B,a7d13afb8d9821c057a30fc94c8cb6020bd2e826,class,4,compile_fail,False,True,no PNG produced,0,0,8,0.0000,0,0,0,0,0,9,0.0000,inheritance;composition;aggregation;association,,1.30,data/puml_files/a7d13afb8d9821c057a30fc94c8cb6020bd2e826.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/a7d13afb8d9821c057a30fc94c8cb6020bd2e826.puml,True,data/puml_images_1568/a7d13afb8d9821c057a30fc94c8cb6020bd2e826.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/a7d13afb8d9821c057a30fc94c8cb6020bd2e826.png,False
qwen3.5-9b,Qwen3.5-9B,cff9c8f0856b2a71cec7a566494746db29317e7c,sequence,1,compile_fail,False,True,no PNG produced,0,0,5,0.0000,0,0,0,0,0,8,0.0000,message,,1.22,data/puml_files/cff9c8f0856b2a71cec7a566494746db29317e7c.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/cff9c8f0856b2a71cec7a566494746db29317e7c.puml,True,data/puml_images_1568/cff9c8f0856b2a71cec7a566494746db29317e7c.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/cff9c8f0856b2a71cec7a566494746db29317e7c.png,False
qwen3.5-9b,Qwen3.5-9B,d23836a3fe74fedc9a9718a3a92792087c41a87c,class,3,compile_fail,False,True,Error line 2 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/d23836a3fe74fedc9a9718a3a92792087c41a87c.puml,0,0,5,0.0000,0,0,0,0,0,5,0.0000,inheritance;aggregation;dependency;association,,43.54,data/puml_files/d23836a3fe74fedc9a9718a3a92792087c41a87c.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/d23836a3fe74fedc9a9718a3a92792087c41a87c.puml,True,data/puml_images_1568/d23836a3fe74fedc9a9718a3a92792087c41a87c.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/d23836a3fe74fedc9a9718a3a92792087c41a87c.png,False
qwen3.5-9b,Qwen3.5-9B,d794b09cb87451a09b2848a1443e887f529f8a93,sequence,4,compile_fail,False,True,Error line 11 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/d794b09cb87451a09b2848a1443e887f529f8a93.puml,0,0,9,0.0000,0,0,0,0,0,21,0.0000,message,,43.08,data/puml_files/d794b09cb87451a09b2848a1443e887f529f8a93.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/d794b09cb87451a09b2848a1443e887f529f8a93.puml,True,data/puml_images_1568/d794b09cb87451a09b2848a1443e887f529f8a93.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/d794b09cb87451a09b2848a1443e887f529f8a93.png,False
qwen3.5-9b,Qwen3.5-9B,e422bd4ed1591e46fadbabe9fb6cd85de4891749,class,1,compile_fail,False,True,no PNG produced,0,0,2,0.0000,0,0,0,0,0,1,0.0000,inheritance,,0.61,data/puml_files/e422bd4ed1591e46fadbabe9fb6cd85de4891749.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/e422bd4ed1591e46fadbabe9fb6cd85de4891749.puml,True,data/puml_images_1568/e422bd4ed1591e46fadbabe9fb6cd85de4891749.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/e422bd4ed1591e46fadbabe9fb6cd85de4891749.png,False
qwen3.5-9b,Qwen3.5-9B,eff76e684b657103a5b9a074acbaf89a607557e1,class,2,compile_fail,False,True,Error line 11 in file: data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/extracted/eff76e684b657103a5b9a074acbaf89a607557e1.puml,0,0,2,0.0000,0,0,0,0,0,0,1.0000,,,63.04,data/puml_files/eff76e684b657103a5b9a074acbaf89a607557e1.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/eff76e684b657103a5b9a074acbaf89a607557e1.puml,True,data/puml_images_1568/eff76e684b657103a5b9a074acbaf89a607557e1.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/eff76e684b657103a5b9a074acbaf89a607557e1.png,False
qwen3.5-9b,Qwen3.5-9B,0806d963c5e7a8c33333d600ef648945bd34e3a3,class,2,compiled_low_structural,True,True,,1,19,0,0.0952,1,0,0,0,19,0,0.0000,,association,60.68,data/puml_files/0806d963c5e7a8c33333d600ef648945bd34e3a3.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/0806d963c5e7a8c33333d600ef648945bd34e3a3.puml,True,data/puml_images_1568/0806d963c5e7a8c33333d600ef648945bd34e3a3.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/0806d963c5e7a8c33333d600ef648945bd34e3a3.png,True
qwen3.5-9b,Qwen3.5-9B,08e3416ffa684d3ace7a399d6e46d9e7c513483a,class,2,compiled_low_structural,True,True,,7,0,0,1.0000,7,4,0,3,4,4,0.4286,inheritance;association,aggregation;dependency,54.89,data/puml_files/08e3416ffa684d3ace7a399d6e46d9e7c513483a.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/08e3416ffa684d3ace7a399d6e46d9e7c513483a.puml,True,data/puml_images_1568/08e3416ffa684d3ace7a399d6e46d9e7c513483a.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/08e3416ffa684d3ace7a399d6e46d9e7c513483a.png,True
qwen3.5-9b,Qwen3.5-9B,21b4a540ef036fcb31ecb8df572773b7cd602a22,sequence,3,compiled_low_structural,True,True,,9,0,0,1.0000,9,0,0,0,16,16,0.0000,message,association,81.29,data/puml_files/21b4a540ef036fcb31ecb8df572773b7cd602a22.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/21b4a540ef036fcb31ecb8df572773b7cd602a22.puml,True,data/puml_images_1568/21b4a540ef036fcb31ecb8df572773b7cd602a22.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/21b4a540ef036fcb31ecb8df572773b7cd602a22.png,True
qwen3.5-9b,Qwen3.5-9B,2399ddf66f2df14f2110eb29e444cc1f617e7810,class,1,compiled_low_structural,True,True,,3,0,0,1.0000,3,3,0,0,2,2,0.0000,composition,inheritance,36.36,data/puml_files/2399ddf66f2df14f2110eb29e444cc1f617e7810.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/2399ddf66f2df14f2110eb29e444cc1f617e7810.puml,True,data/puml_images_1568/2399ddf66f2df14f2110eb29e444cc1f617e7810.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/2399ddf66f2df14f2110eb29e444cc1f617e7810.png,True
qwen3.5-9b,Qwen3.5-9B,3557f9e92c32096bc4472986fb49f9d25c95bdcf,class,4,compiled_low_structural,True,True,,9,0,0,1.0000,9,9,0,2,4,4,0.3333,aggregation,dependency;association,48.49,data/puml_files/3557f9e92c32096bc4472986fb49f9d25c95bdcf.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/3557f9e92c32096bc4472986fb49f9d25c95bdcf.puml,True,data/puml_images_1568/3557f9e92c32096bc4472986fb49f9d25c95bdcf.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/3557f9e92c32096bc4472986fb49f9d25c95bdcf.png,True
qwen3.5-9b,Qwen3.5-9B,377a42f35cc2d674f45cb52402a572bda269ac83,class,4,compiled_low_structural,True,True,,10,0,0,1.0000,10,7,0,0,8,7,0.0000,inheritance,dependency,58.00,data/puml_files/377a42f35cc2d674f45cb52402a572bda269ac83.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/377a42f35cc2d674f45cb52402a572bda269ac83.puml,True,data/puml_images_1568/377a42f35cc2d674f45cb52402a572bda269ac83.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/377a42f35cc2d674f45cb52402a572bda269ac83.png,True
qwen3.5-9b,Qwen3.5-9B,7e0e0e3379e4f346233ea39b20fa7408fb452111,sequence,2,compiled_low_structural,True,True,,3,2,1,0.6667,3,0,0,0,9,9,0.0000,message,dependency;association,55.19,data/puml_files/7e0e0e3379e4f346233ea39b20fa7408fb452111.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/7e0e0e3379e4f346233ea39b20fa7408fb452111.puml,True,data/puml_images_1568/7e0e0e3379e4f346233ea39b20fa7408fb452111.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/7e0e0e3379e4f346233ea39b20fa7408fb452111.png,True
qwen3.5-9b,Qwen3.5-9B,82fd0908b0de00ad974a0518092896435c86f09b,class,3,compiled_low_structural,True,True,,5,1,1,0.8333,5,3,1,2,4,3,0.3636,composition;aggregation;dependency,inheritance;composition;aggregation;dependency,72.80,data/puml_files/82fd0908b0de00ad974a0518092896435c86f09b.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/82fd0908b0de00ad974a0518092896435c86f09b.puml,True,data/puml_images_1568/82fd0908b0de00ad974a0518092896435c86f09b.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/82fd0908b0de00ad974a0518092896435c86f09b.png,True
qwen3.5-9b,Qwen3.5-9B,84229a2f3146a5612be77dc49bc84ef4e68d6371,sequence,1,compiled_low_structural,True,True,,4,1,0,0.8889,4,0,0,0,8,4,0.0000,message,dependency,42.83,data/puml_files/84229a2f3146a5612be77dc49bc84ef4e68d6371.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/84229a2f3146a5612be77dc49bc84ef4e68d6371.puml,True,data/puml_images_1568/84229a2f3146a5612be77dc49bc84ef4e68d6371.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/84229a2f3146a5612be77dc49bc84ef4e68d6371.png,True
qwen3.5-9b,Qwen3.5-9B,8db937ff1aa2482e25096ce400100023484400be,sequence,4,compiled_low_structural,True,True,,4,6,0,0.5714,4,0,0,0,11,4,0.0000,message,dependency;association,82.05,data/puml_files/8db937ff1aa2482e25096ce400100023484400be.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/8db937ff1aa2482e25096ce400100023484400be.puml,True,data/puml_images_1568/8db937ff1aa2482e25096ce400100023484400be.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/8db937ff1aa2482e25096ce400100023484400be.png,True
qwen3.5-9b,Qwen3.5-9B,9f8b8b5e51ee53edb67eba0d97eb9e0fdde90351,sequence,1,compiled_low_structural,True,True,,2,0,0,1.0000,2,0,0,0,3,3,0.0000,message,dependency,55.73,data/puml_files/9f8b8b5e51ee53edb67eba0d97eb9e0fdde90351.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/9f8b8b5e51ee53edb67eba0d97eb9e0fdde90351.puml,True,data/puml_images_1568/9f8b8b5e51ee53edb67eba0d97eb9e0fdde90351.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/9f8b8b5e51ee53edb67eba0d97eb9e0fdde90351.png,True
qwen3.5-9b,Qwen3.5-9B,bec9b6e0cd05a21e2c28a157001b3c273c9b1510,sequence,2,compiled_low_structural,True,True,,5,0,0,1.0000,5,0,0,0,9,10,0.0000,message,association,47.00,data/puml_files/bec9b6e0cd05a21e2c28a157001b3c273c9b1510.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/bec9b6e0cd05a21e2c28a157001b3c273c9b1510.puml,True,data/puml_images_1568/bec9b6e0cd05a21e2c28a157001b3c273c9b1510.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/bec9b6e0cd05a21e2c28a157001b3c273c9b1510.png,True
qwen3.5-9b,Qwen3.5-9B,c2056417614836054c507c50f98bd814afb43d88,sequence,3,compiled_low_structural,True,True,,3,2,2,0.6000,3,3,0,1,9,6,0.1176,message,message,36.05,data/puml_files/c2056417614836054c507c50f98bd814afb43d88.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/c2056417614836054c507c50f98bd814afb43d88.puml,True,data/puml_images_1568/c2056417614836054c507c50f98bd814afb43d88.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/c2056417614836054c507c50f98bd814afb43d88.png,True
qwen3.5-9b,Qwen3.5-9B,f3577068d1cdb0d8093b087519559ea632920802,sequence,4,compiled_low_structural,True,True,,4,2,0,0.8000,4,0,0,0,9,9,0.0000,message,association,23.01,data/puml_files/f3577068d1cdb0d8093b087519559ea632920802.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/f3577068d1cdb0d8093b087519559ea632920802.puml,True,data/puml_images_1568/f3577068d1cdb0d8093b087519559ea632920802.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/f3577068d1cdb0d8093b087519559ea632920802.png,True
